index|lemma|human_readable_pos|synset_key_name|definition|example
16941|gravity|noun|Synset('graveness.n.01')|a manner that is serious and solemn|Kate asked, uneasy at the gravity of the girl's dilemma.
16942|alarm|verb|Synset('alarm.v.02')|warn or arouse to a sense of danger or call to a state of preparedness|The empty house alarmed him
16943|spectacle|noun|Synset('spectacle.n.02')|an elaborate and remarkable display on a lavish scale|(several times recently i have wondered whether shows were being staged for the sake of the script or just to entertain the audience with the spectacle of scenery being shifted right in front of their eyes.
16944|extraordinary|adjective|Synset('extraordinary.s.03')|(of an official) serving an unusual or special function in addition to those of the regular officials|an ambassador extraordinary
16945|extraordinary|adjective|Synset('extraordinary.s.03')|(of an official) serving an unusual or special function in addition to those of the regular officials|an ambassador extraordinary
16946|extraordinary|adjective|Synset('extraordinary.s.03')|(of an official) serving an unusual or special function in addition to those of the regular officials|an ambassador extraordinary
16947|extraordinary|adjective|Synset('extraordinary.s.03')|(of an official) serving an unusual or special function in addition to those of the regular officials|an ambassador extraordinary
16948|extraordinary|adjective|Synset('extraordinary.s.03')|(of an official) serving an unusual or special function in addition to those of the regular officials|an ambassador extraordinary
16949|chamber|noun|Synset('chamber.n.03')|a room where a judge transacts business|Gov. vandiver is expected to make the traditional visit to both chambers as they work toward adjournment.
16950|chamber|noun|Synset('chamber.n.02')|an enclosed volume in the body|the chambers of his heart were healthy
16951|raised|adjective|Synset('brocaded.s.01')|embellished with a raised pattern created by pressure or embroidery|My camp made leather wallet, bulky with twisted, raised stitches around the edges, i stuffed with money i had been saving.
16952|raised|adjective|Synset('brocaded.s.01')|embellished with a raised pattern created by pressure or embroidery|My camp made leather wallet, bulky with twisted, raised stitches around the edges, i stuffed with money i had been saving.
16953|scar|noun|Synset('scratch.n.10')|an indication of damage|Now he was certain : the lock had not yielded to muller's collection of keys; fresh scars showed that the door had been prized open.
16954|blend|verb|Synset('blend.v.02')|blend or harmonize|This flavor will blend with those in your dish
16955|blend|verb|Synset('blend.v.02')|blend or harmonize|This flavor will blend with those in your dish
16956|blend|verb|Synset('blend.v.02')|blend or harmonize|This flavor will blend with those in your dish
16957|pitcher|noun|Synset('pitcher.n.03')|the quantity contained in a pitcher|She filled a big pitcher and set it, with glasses, on a tray.
16958|pitcher|noun|Synset('pitcher.n.03')|the quantity contained in a pitcher|She filled a big pitcher and set it, with glasses, on a tray.
16959|pitcher|noun|Synset('pitcher.n.03')|the quantity contained in a pitcher|She filled a big pitcher and set it, with glasses, on a tray.
16960|pitcher|noun|Synset('pitcher.n.02')|an open vessel with a handle and a spout for pouring|He found tepid water in a pitcher and a last bit of soap, and he lathered his face and stood stropping the razor on his broad leather belt, its buckle held firm by a knob of the bedpost.
16961|pitcher|noun|Synset('pitcher.n.02')|an open vessel with a handle and a spout for pouring|He found tepid water in a pitcher and a last bit of soap, and he lathered his face and stood stropping the razor on his broad leather belt, its buckle held firm by a knob of the bedpost.
16962|pitcher|noun|Synset('pitcher.n.02')|an open vessel with a handle and a spout for pouring|He found tepid water in a pitcher and a last bit of soap, and he lathered his face and stood stropping the razor on his broad leather belt, its buckle held firm by a knob of the bedpost.
16963|player|noun|Synset('actor.n.01')|a theatrical performer|The drama in the theater and the concert in the hall both have a fixed time, but the time is fixed by the director and the players, the conductor and the instrumentalists, subject, therefore, to much variation, as record collectors well know.
16964|player|noun|Synset('actor.n.01')|a theatrical performer|The drama in the theater and the concert in the hall both have a fixed time, but the time is fixed by the director and the players, the conductor and the instrumentalists, subject, therefore, to much variation, as record collectors well know.
16965|player|noun|Synset('actor.n.01')|a theatrical performer|The drama in the theater and the concert in the hall both have a fixed time, but the time is fixed by the director and the players, the conductor and the instrumentalists, subject, therefore, to much variation, as record collectors well know.
16966|player|noun|Synset('actor.n.01')|a theatrical performer|The drama in the theater and the concert in the hall both have a fixed time, but the time is fixed by the director and the players, the conductor and the instrumentalists, subject, therefore, to much variation, as record collectors well know.
16967|player|noun|Synset('musician.n.01')|someone who plays a musical instrument (as a profession)|The boy's fingers and mouth operated with the skilled unity of a bagpipe player, pressing and pulling, delighting in what he did.
16968|player|noun|Synset('musician.n.01')|someone who plays a musical instrument (as a profession)|The boy's fingers and mouth operated with the skilled unity of a bagpipe player, pressing and pulling, delighting in what he did.
16969|player|noun|Synset('musician.n.01')|someone who plays a musical instrument (as a profession)|The boy's fingers and mouth operated with the skilled unity of a bagpipe player, pressing and pulling, delighting in what he did.
16970|player|noun|Synset('musician.n.01')|someone who plays a musical instrument (as a profession)|The boy's fingers and mouth operated with the skilled unity of a bagpipe player, pressing and pulling, delighting in what he did.
16971|mound|noun|Synset('knoll.n.01')|a small natural hill|This may just be pride in my adopted state of washington, but certainly i love to visit their mound cities near yakima and prosser in july or august, when the bees are in their most active period.
16972|mound|noun|Synset('pile.n.01')|a collection of objects laid on top of each other|The females like to burrow in the short turf of well-kept lawns, where their little mounds of earth often appear by the hundreds.
16973|wind_up|verb|Synset('arouse.v.07')|stimulate sexually|I'd wound big hans up tight.
